X,Y,OBJECTID,TYPE,SUBTYPE,SCHEDULE,NAME,WORKFLOWID
174.930919,-36.892996,2274,,0,1545,2x Oak,
174.78004,-36.796372,2275,,0,1452,Pohutukawa,
174.45187,-36.673491,2276,,0,2580,Macrocarpa,
174.905179,-37.016846,2277,,0,1615,4x Totara,
174.904749,-37.012838,2278,,0,1746,Group of Native Trees,
174.739104,-36.852821,2279,,0,782,Puriri,
174.739182,-36.814086,2280,,0,1122,All trees on the defined land with a height of more than 3.5 metres or a trunk circumference o,
174.803613,-36.823408,2281,,0,1425,"Fine Leaf Italian Cypress, puriri",
174.749617,-36.437788,2282,,0,2348,"English Oak, Common Oak
English Oak, Common Oak",
174.757398,-36.886109,2283,,0,752,"Totara, Puriri (2)",
174.895757,-37.015379,2284,,0,1614,Group of Native Trees,
174.775298,-36.885279,2285,,0,302,"English Oak (6), Algerian Oak
",
174.765562,-36.855847,2286,,0,36,"Pohutukawa, English Oak",
174.862485,-36.980289,2287,,0,1498,3x Totara,
174.783782,-36.859673,2288,,0,152,"Dragon Tree, English Oak (15), Moreton Bay Fig, Pin Oak",
174.909618,-37.204301,2289,,0,2171,Mixed Exotic and Native Trees,
174.691445,-36.573303,2290,,0,2481,"Pohutukawa
Totara",
174.744002,-36.796753,2291,,0,1217,7 English Oak,
174.895848,-37.021565,2292,,0,1474,1x Puriri,
174.851983,-36.990964,2293,,0,1514,Various native and exotic trees,
174.805186,-36.91615,2294,,0,570,Puriri,
174.743023,-36.817816,2295,,0,1096,"Norfolk Island Pine, Pohutukawa",
174.779062,-36.914228,2296,,0,513,Turkey Oak,
174.743542,-36.791284,2297,,0,1101,All native species more than 3.5 metres in height or more than 0.5 metres in circumference mea,
174.743355,-36.791122,2298,,0,1101,All native species more than 3.5 metres in height or more than 0.5 metres in circumference mea,
174.896698,-37.015022,2299,,0,1729,Group of Totara and Kahikatea Trees,
174.775965,-36.884846,2300,,0,865,Southern Magnolia (2),
174.707745,-36.891213,2301,,0,977,Red Beech,
174.799705,-36.864402,2302,,0,804,Rimu,
174.745541,-36.877468,2303,,0,999,Pohutukawa,
174.772832,-36.7856,2304,,0,1169,Coastal Maire,
174.846899,-36.85114,2305,,0,167,"Pohutukawa (3), Moreton Bay Fig
",
174.743651,-36.814339,2306,,0,1085,"Pohutukawa, Puriri, Canary Island Date Palm",
174.71552,-36.612818,2307,,0,2530,Pohutukawa,
174.748293,-36.872191,2308,,0,681, Common Oak,
174.736319,-36.817625,2309,,0,1229,Tawapou,
174.769977,-36.869315,2310,,0,911,Pohutukawa,
174.770268,-36.783504,2311,,0,1224,2 Pohutukawa,
174.770677,-36.849734,2312,,0,15,"Rimu, Coral Tree, Norfolk Island Pine, Red Oak, Wellingtonia, NZ Kauri, Mayten, Oaks",
174.766767,-36.775417,2313,,0,1386,Karaka (grove),
174.772139,-36.866642,2314,,0,723,Pohutukawa,
174.687594,-36.791789,2315,,0,1045,Pohutukawa,
174.787679,-36.851559,2316,,0,871,Wellingtonia,
174.778721,-36.791759,2317,,0,1443,Pohutukawa,
174.781713,-36.797958,2318,,0,1269,2 Puriri,
174.774384,-36.790395,2319,,0,1055,Holm Oak,
174.822196,-36.429671,2320,,0,2638,"Exotic trees and shrub specimens in the valley behind Two House Bay, near the Dairy site in th",
174.702814,-36.861884,2321,,0,100,Pohutukawa,
174.753826,-36.630324,2322,,0,2320,Manna Gum,
174.701844,-36.865578,2323,,0,96,Pohutukawa,
174.811106,-36.874741,2324,,0,236,Wax Tree,
174.770134,-36.783991,2325,,0,1226,Pohutukawa,
174.744646,-36.852433,2326,,0,77,Magnolia (2),
174.779002,-36.792128,2327,,0,1441,Pohutukawa,
175.03279,-36.99371,2328,,0,1573,"Rimu (2), Matai (8), Titoki (12), Kahikatea (2)",
174.607591,-37.049256,2329,,0,2162,"Pohutukawa Tree, Karaka Tree",
174.779598,-36.797275,2330,,0,1209,3 Pohutukawa,
174.744128,-36.845626,2331,,0,66,English Oak,
174.807021,-36.821401,2332,,0,1334,2 Pohutukawa,
174.762147,-36.89925,2333,,0,783,Pohutukawa,
174.762022,-36.899508,2334,,0,987,Pohutukawa,
174.773806,-36.904103,2335,,0,397,Pohutukawa,
174.714597,-36.888532,2336,,0,256,Pohutukawa,
174.741669,-36.865537,2337,,0,836,Puriri,
174.844778,-36.975867,2338,,0,1524,1x Norfolk Island Pine,
174.823171,-36.96413,2339,,0,1607,1x Copper Beech and 1x Red Oak,
174.749463,-36.825407,2340,,0,1288,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.749372,-36.825039,2341,,0,1288,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.753044,-36.628049,2342,,0,2316,"Macrocarpa, Monterey Cypress
Radiata Pine
Pohutukawa",
174.592089,-36.793034,2343,,0,1808,"Totara, Kauri, Rimu, Karaka",
174.65156,-36.949953,2344,,0,1837,Puriri,
174.483686,-36.951131,2345,,0,2131,Puriri,
174.810852,-36.89637,2346,,0,432,Pohutukawa,
174.94578,-37.072398,2347,,0,2277,Kahikatea,
174.74929,-36.826399,2348,,0,1288,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.812685,-36.900916,2349,,0,452,Norfolk Island Pine,
174.938251,-37.055819,2350,,0,2211,Totara,
174.749333,-36.826126,2351,,0,1288,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.524686,-36.286076,2352,,0,2353,"Hoop Pine, Dawn Redwood, Liquidambar",
174.802067,-36.88192,2353,,0,929,"Northern Rata, English Oak",
174.943636,-37.075858,2354,,0,2217,"Native group containing Kahikatea, Rimu, Miro, Titoki, Kauri and Totara",
174.770251,-36.785418,2355,,0,1189,Pohutukawa,
174.689183,-36.577698,2356,,0,2462,"Puriri, Kahikatea",
174.742002,-36.871116,2357,,0,187,Pohutukawa,
174.722855,-36.856893,2358,,0,106,Kauri,
174.772245,-36.884874,2359,,0,759,Nikau,
174.950629,-37.058081,2360,,0,2204,Trees,
174.748717,-36.631373,2361,,0,2570,Pohutukawa,
174.651309,-36.933775,2362,,0,1871,Kauris,
174.654707,-36.940673,2363,,0,2121,Kauri,
174.78124,-36.907611,2364,,0,500,Pohutukawa,
174.65433,-36.394218,2365,,0,2442,Golden elm,
174.741365,-36.791843,2366,,0,1101,All native species more than 3.5 metres in height or more than 0.5 metres in circumference mea,
174.62271,-36.909373,2367,,0,1856,Magnolias (group),
174.946583,-37.073606,2368,,0,2271,Matai,
174.737558,-36.813801,2369,,0,1122,All trees on the defined land with a height of more than 3.5 metres or a trunk circumference o,
174.744775,-36.818317,2370,,0,1148,Pohutukawa,
174.775846,-36.778538,1001,,0,1238,5 Pohutukawa,
174.741127,-36.791648,2371,,0,1101,All native species more than 3.5 metres in height or more than 0.5 metres in circumference mea,
174.691532,-36.572644,2372,,0,2483,Kauri,
174.752501,-36.856112,2373,,0,123,"Cooks Pine, Bhutan Cypress, Canary Island Pine (2)
",
174.798421,-36.890628,2374,,0,336,Norfolk Island Pine,
174.765853,-36.771526,2375,,0,1196,"4 Pohutukawa, Norfolk Island Hibiscus",
174.753801,-36.9089,2376,,0,966,Pohutukawa,
174.737473,-36.790119,2377,,0,1255,All native species over 3 metres in height,
174.774945,-36.793072,2378,,0,1211,Norfolk Island Pine,
174.743353,-36.81679,2379,,0,1095,"English Oak, pohutukawa",
174.864996,-36.903477,2380,,0,489,"Pohutukawa, Red Oak
",
174.737839,-36.813171,2381,,0,1358,6 Pohutukawa,
174.766428,-36.786522,2382,,0,1188,"3 Camphor Laurel, Moreton Bay Fig",
174.737557,-36.813964,2383,,0,1122,All trees on the defined land with a height of more than 3.5 metres or a trunk circumference o,
174.732671,-36.816798,2384,,0,1159,Puriri,
174.694879,-36.593711,2385,,0,2492,Pohutukawa,
174.682635,-36.922281,2386,,0,1870,Scarlet Oak,
174.669285,-36.89715,2387,,0,1823,Pohutukawa,
174.772175,-36.878543,2388,,0,809,Mangeao,
174.754651,-36.631736,2389,,0,2564,Pohutukawa,
174.774592,-36.785664,2390,,0,1408,Pohutukawa,
174.742759,-36.817709,2391,,0,1090,"All pohutukawa trees on the defined land which have a height of more than 3.5 metres, or a tru",
174.723384,-36.854046,2392,,0,107,Norfolk Island Pine,
174.857333,-36.903766,2393,,0,481,"Pohutukawa, Copper Beech
",
174.749035,-36.820871,2394,,0,1288,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
175.029956,-36.986553,2395,,0,1570,"Totara, Kahikatea (9), Pukatea (2), Tawa and Group of Native and Bush containing Puriri, Nikau",
174.662846,-36.398492,2396,,0,2359,"Lagunaria
Oak
Totara",
174.833037,-36.912839,2397,,0,589,Pohutukawa,
174.82145,-36.432488,2398,,0,2636,"Exotic trees and shrub specimens in the valley behind Two House Bay, near the Dairy site in th",
174.784931,-36.887879,2399,,0,311,Elm,
174.839267,-36.960851,2400,,0,1528,1x Swamp Cypress,
174.74203,-36.791053,2401,,0,1101,All native species more than 3.5 metres in height or more than 0.5 metres in circumference mea,
174.901027,-37.013515,2402,,0,1472,4x Oak,
174.938211,-37.056477,2403,,0,2234,Totara,
174.853909,-36.936236,2404,,0,659,Australian Fan Palm,
174.742171,-36.802676,2405,,0,1320,3 Norfolk Island Pine,
174.777469,-36.915072,2406,,0,514,Lombardy Poplar,
174.795118,-36.896694,2407,,0,418,Olive,
174.743788,-36.846021,2408,,0,81,English Oak (2),
174.940028,-37.061299,2409,,0,2192,Totara,
174.898145,-37.017089,2410,,0,1617,Group of Native Trees,
174.750783,-36.855507,2411,,0,121,Pohutukawa,
174.729275,-36.894066,2412,,0,1000,Kanuka,
174.726162,-36.86189,2413,,0,117,Puriri (2),
174.729656,-36.847582,2414,,0,868,Puriri,
174.759126,-36.877721,2415,,0,910,Puriri,
174.707441,-36.604619,2416,,0,2537,Pohutukawa,
174.775335,-36.92213,2417,,0,616,Red Flowering Gum,
174.783381,-36.858402,2418,,0,151,Pohutukawa,
174.770681,-36.783374,2419,,0,1225,Pohutukawa,
174.655344,-36.394508,2420,,0,2428,Oak,
174.702439,-36.780815,2421,,0,1286,Kauri,
174.898622,-37.017053,2422,,0,1639,Group of Native Trees,
174.704348,-36.869134,2423,,0,175,Pohutukawa,
174.900832,-37.010187,2424,,0,1701,Group of Totara Trees,
174.670524,-36.401535,2425,,0,2394,Liquidambar,
174.595321,-36.753923,2426,,0,2596,Oak,
174.781508,-36.880427,2427,,0,293,"South Queensland Kauri, Bunya Bunya Pine, 
Plane Tree
",
174.806773,-36.897838,2428,,0,429,Pohutukawa (2),
174.755858,-36.808438,2429,,0,1154,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.797066,-36.90612,2430,,0,579,Pohutukawa,
174.899257,-37.009652,2431,,0,1668,Group of Native Trees,
174.733233,-36.868594,2432,,0,839,English Oak,
174.89707,-37.013979,2433,,0,1673,"Group of Totara, Kahikatea and Puriri Trees",
174.760637,-36.880709,2434,,0,745,Pohutukawa,
174.74238,-36.87936,2435,,0,716,Totara,
174.724658,-36.889993,2436,,0,253,"California Redwood (2), Japanese Cedar (2), Holly
",
174.792196,-36.894458,2437,,0,414,Beech,
174.782389,-36.909455,2438,,0,502,Pohutukawa,
174.752457,-36.811291,2439,,0,1154,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.7517,-36.811618,2440,,0,1154,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.820091,-36.859098,2441,,0,706,Pohutukawa,
174.736996,-36.814977,2442,,0,1122,All trees on the defined land with a height of more than 3.5 metres or a trunk circumference o,
174.903133,-37.017532,2443,,0,1763,Stand of Mixed Trees,
174.8488,-36.973344,2444,,0,1739,1x Norfolk Island Pine,
174.849753,-36.901325,2445,,0,465,Pohutukawa (4),
174.904006,-37.018018,2446,,0,1711,Group of Totara Tree,
174.767364,-36.893208,2447,,0,990,Puriri,
174.640908,-36.879545,2448,,0,1845,English Oak,
174.730447,-36.855665,2449,,0,112,Pohutukawa,
174.680632,-36.789361,2450,,0,1044,Norfolk Island Pine,
174.907809,-36.913631,2451,,0,1548,2x Oak,
174.764972,-36.898908,2452,,0,824,Tulip tree,
174.739886,-36.813988,2453,,0,1122,All trees on the defined land with a height of more than 3.5 metres or a trunk circumference o,
174.776101,-36.789139,1002,,0,1057,Pohutukawa,
174.758971,-36.633061,2454,,0,2321,"English Oak, Common Oak",
174.841841,-36.928481,2455,,0,642,"Moreton Bay Fig (3), Pohutukawa (3), Puriri 
",
174.724986,-36.858921,1003,,0,105,English Oak,
174.704576,-36.920737,2456,,0,494,"Stand of Native Trees Include: Totara, Rimu, Kahikatea, Kauri, Tanekaha, Kawaka, Puriri, Kohek",
174.747617,-36.824001,1004,,0,1090,"All pohutukawa trees on the defined land which have a height of more than 3.5 metres, or a tru",
174.717051,-36.612406,2457,,0,2539,Pohutukawa,
174.920113,-36.898953,1005,,0,1543,2x Pohutukawa and 3x Oak,
174.869075,-36.851242,2458,,0,171,"Pohutukawa (2), English Oak (4), Turkey Oak
",
174.739621,-36.80439,1006,,0,1162,Native Bush,
174.862435,-36.982252,2459,,0,1735,1x Norfolk Island Pine,
174.786537,-36.944779,1007,,0,1703,Pohutukawa,
174.746088,-36.627826,2460,,0,2550,Macrocarpa,
174.769597,-36.81811,1008,,0,1227,English Oak,
174.861488,-36.910297,1009,,0,1606,1x Swamp Cypress,
174.757039,-36.876521,2461,,0,196,Snow Gum,
174.772914,-36.782115,1010,,0,1172,Pohutukawa,
174.772271,-36.881933,2462,,0,1005,Pohutukawa,
174.787286,-36.945759,1011,,0,1789,Common Oak,
174.783156,-36.856323,2463,,0,803,Pohutukawa,
174.718048,-36.851789,1012,,0,44,Pohutukawa (2),
174.673241,-36.880631,2464,,0,674,Norfolk Island Pine,
174.67013,-36.407497,1013,,0,2450,Puriri,
174.588366,-36.762191,1014,,0,2601,Oak,
174.747042,-36.820427,1015,,0,1310,Pohutukawa,
174.729129,-36.893993,1016,,0,1001,"Kanuka, Totara, Kohekohe (2), Nikau",
175.037226,-36.995878,2465,,0,1589,Totara (64),
174.77597,-36.7793,1017,,0,1239,English Oak,
174.648177,-36.912642,2466,,0,1880,Redwoods,
174.752581,-36.773234,1018,,0,1108,English Oak,
174.863112,-36.979893,1019,,0,1496,1x Norfolk Island Pine,
174.760163,-36.762349,2467,,0,1284,"Kahikatea, rimu, rewarewa",
174.743163,-36.853696,1020,,0,136,Puriri,
174.645103,-36.879384,2468,,0,1847,English Oak,
174.770841,-36.94569,1021,,0,1684,Pohutukawa,
174.790828,-36.943885,1022,,0,1676,Puriri,
174.901865,-37.011883,2469,,0,1720,Group of Native Trees,
174.780468,-36.85107,1023,,0,684,Norfolk Island Pine 2280,
174.494076,-36.617354,2470,,0,2342,"English Oak, Common Oak, Southern Magnolia",
174.776327,-36.847502,1024,,0,12,Pohutukawa,
174.755004,-36.888014,2471,,0,927,Kauri,
174.794319,-36.88452,1025,,0,315,Pohutukawa,
174.924365,-37.045342,1026,,0,2261,Totara,
174.761532,-36.628813,2472,,0,2313,Lombardy Poplar,
174.53429,-36.771372,1027,,0,2592,Liquidambar,
174.80764,-36.878117,2473,,0,814,Nikau,
174.732472,-36.815775,1028,,0,1132,"London Plane, Horizontal Elm, Cedar of Lebanon,Camphor Laurel, Swamp Cypress , English Oak",
174.752589,-36.885808,2474,,0,744,Rimu,
174.835715,-36.954464,1029,,0,662,Phoenix Palm,
174.820042,-36.897324,2475,,0,690,Grove of native trees including Titoki,
174.934278,-36.897511,1030,,0,1541,"1x Pohutukawa and Group of Pohutukawa Trees, 1x Norfolk Island Pine and 3x Oak",
174.737316,-36.872618,2476,,0,182,Pohutukawa,
174.750326,-36.638937,1031,,0,2322,"English Oak, Common Oak",
174.768682,-36.878118,1032,,0,210,"Weeping Lilly Pilly 
Red Turpentine Tree (4)
South Queensland Kauri
Plane Tree
Macrocarpa
Puri",
174.944507,-36.894928,2477,,0,1601,A Group of Native and Exotic Trees,
174.775001,-36.918939,1033,,0,520,Phoenix Palm,
174.760337,-36.884096,2478,,0,275,Pohutukawa,
174.810296,-36.829418,1034,,0,1180,Canary Island Date Palm,
174.747585,-36.824178,1035,,0,1090,"All pohutukawa trees on the defined land which have a height of more than 3.5 metres, or a tru",
174.874432,-36.861149,2479,,0,712,Puriri (2),
174.6929,-36.577875,1036,,0,2510,Pohutukawa,
174.752393,-36.887366,2480,,0,267,Plane Tree,
174.787461,-36.82463,1037,,0,1438,Totara,
174.907324,-37.017785,1038,,0,1718,Group of Native Trees,
174.90474,-37.013446,2481,,0,1652,4x Totara,
174.851489,-36.93861,1039,,0,652,Phoenix Palm,
174.65422,-36.398492,1040,,0,2447,Various,
174.970282,-36.912115,2482,,0,1485,1x Norfolk Island Pine,
174.906973,-37.019323,1041,,0,1760,Group of Totara Trees,
174.906835,-37.017766,2483,,0,1724,Group of Native Trees,
174.749449,-36.81323,1042,,0,1430,All pohutukawa trees on the defined land which have a height of more than 3.5 metres or a trun,
174.753547,-36.908848,1043,,0,905,Pohutukawa,
175.040329,-36.988926,2484,,0,1574,4x Norfolk Island Pine,
174.904323,-37.012272,1044,,0,1674,1x Totara,
174.742449,-36.432068,2485,,0,2392,Pohutukawa,
174.775851,-36.916052,1045,,0,533,Rimu,
174.858844,-36.894448,1046,,0,476,"Pohutukawa, Puriri 
",
174.900853,-37.010025,2486,,0,1634,1x Totara and a group of Native Trees,
174.846328,-36.987862,1047,,0,1787,Common Oak,
174.670274,-36.401942,2487,,0,2452,Totara,
174.781309,-36.92138,1048,,0,610,Pohutukawa,
174.776764,-36.918647,1049,,0,517,"Kauri, Lancewood, Kahikatea, Pohutukawa
",
174.676952,-36.888651,2488,,0,676,Pecan,
174.775614,-36.801053,1050,,0,1182,Rimu,
174.774352,-36.774279,2489,,0,1034,Norfolk Island Pine,
174.89293,-37.015086,1051,,0,1694,Southern Magnolia,
174.641181,-36.837872,2490,,0,1814,Tulip Tree,
174.946078,-37.073829,1052,,0,2273,"Native group containing Totara, Puriri and Miro",
174.775645,-36.920588,1053,,0,614,"Puriri, Karaka
",
174.710486,-36.534542,2491,,0,2627,"Garden and Collection of Exotic Trees; Cork Oaks (2), Moreton Bay Fig, Bunya Bunya  near the m",
174.899495,-37.01139,1054,,0,1778,Group of Native Trees,
174.695503,-36.584436,2492,,0,2612,Pohutukawa,
174.946156,-37.073402,1055,,0,2252,"Rimu (1), Miro (2)",
174.780139,-36.794676,2493,,0,1100,Norfolk Island Pine,
174.742666,-36.840069,1056,,0,64,Pohutukawa,
174.647085,-36.880625,1057,,0,2140,Rimu,
174.453044,-36.673497,2494,,0,2583,Pohutukawa,
174.666795,-36.775533,1058,,0,1326,5 English Oak,
174.802272,-36.883854,2495,,0,821,Pohutukawa,
174.886357,-37.207869,1059,,0,2182,Norfolk Pine,
174.69305,-36.579946,1060,,0,2505,Pohutukawa,
174.920546,-36.893849,2496,,0,1750,1x English Oak,
174.734581,-36.819749,1061,,0,1062,"Norfolk Island Pine, 2 Pohutukawa",
174.752314,-36.81137,2497,,0,1154,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.742789,-36.790443,1062,,0,1101,All native species more than 3.5 metres in height or more than 0.5 metres in circumference mea,
174.656983,-36.407135,1063,,0,2455,Totara,
174.940099,-37.060529,2498,,0,2225,"Elms (3), Totara (1), Gingko (1)",
174.740651,-36.844235,1064,,0,71,Pohutukawa,
174.742295,-36.790878,2499,,0,1101,All native species more than 3.5 metres in height or more than 0.5 metres in circumference mea,
174.692765,-36.722788,1065,,0,1380,Bunya Bunya,
174.753824,-36.629256,2500,,0,2548,Oak,
174.715003,-36.888166,1066,,0,920,Rimu,
174.90572,-37.205017,2501,,0,2179,Common Oak,
174.7153,-36.888387,1067,,0,259,Phoenix Palm,
174.741942,-36.802626,1068,,0,1321,2 Norfolk Island Pine,
174.749621,-36.813778,2502,,0,1430,All pohutukawa trees on the defined land which have a height of more than 3.5 metres or a trun,
174.746959,-36.818792,1069,,0,1312,Coral Tree,
174.788095,-36.958681,2503,,0,1786,Pohutukawa,
174.74125,-36.804738,1070,,0,1162,Native Bush,
174.739735,-36.804837,1071,,0,1162,Native Bush,
174.744984,-36.818839,2504,,0,1147,Pohutukawa,
174.742572,-36.811587,1072,,0,1084,English Oak,
174.768304,-36.86324,2505,,0,890,Elm,
174.776545,-36.913662,1073,,0,527,Puriri,
174.899844,-37.019446,1074,,0,1768,Group of Native Trees,
174.730331,-36.860745,2506,,0,859,Kahikatea,
174.727752,-36.787607,1075,,0,1053,"Kahikatea, puriri",
174.74782,-36.627059,2507,,0,2551,Pohutukawa,
174.900071,-37.008408,1076,,0,1643,1x Totara,
174.691166,-36.575398,1077,,0,2294,Norfolk Pine,
174.735472,-36.813622,2508,,0,1122,All trees on the defined land with a height of more than 3.5 metres or a trunk circumference o,
174.791697,-36.867822,1078,,0,225,Pohutukawa,
174.72821,-36.817146,2509,,0,1392,English Oak,
174.943304,-37.074546,1079,,0,2278,"Native group containing Taraire, Nikau, Rimu, Karaka, Rewarewa, Totara",
174.695728,-36.584951,2510,,0,2561,Pohutukawa,
174.933441,-37.055597,1080,,0,2191,Trees - row of trees running along frontage,
174.762555,-36.887204,2511,,0,883,English Oak,
174.692088,-36.576183,1081,,0,2605,Pohutukawa,
174.691796,-36.577025,1082,,0,2486,Pohutukawa,
174.763201,-36.893287,2512,,0,902,Rimu,
174.66112,-36.943175,1083,,0,1886,Kauri,
174.723908,-36.891487,1084,,0,735,Norfolk Island Pine,
174.780151,-36.825849,2513,,0,1372,Norfolk Island Pine,
175.040831,-36.987398,1085,,0,1564,"Puriri (3), Pohutukawa, Totara (6)",
174.459703,-36.679547,2514,,0,2336,"English Oak, Common Oak",
174.744607,-36.884283,1086,,0,742,Kahikatea,
174.759764,-36.882664,2515,,0,946,Pohutukawa,
174.756186,-36.808257,1087,,0,1154,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
